#TYPE Selected.System.Management.Automation.PSCustomObject,,,,,
MD5,SHA1,SHA256,Status,DateAdded,Notes
"8B301D474B478E9A92823BAB50A7BC49","6864386DD2081E5C538D57129C3229FCFFAB3D9F","8181816035F41B1DABEC05E65E4F67BCD785F56760A61F1049E91BA39D42F01D","GOOD","8/2/2016","VT Report Clean"
"57CE9D8350B1DD76EEC596C423C3C0BC","68F087FB1A57F0684086230DBABE50330EBECC00","289BB8EFEB2CA0E6905DD83F3F0156EA7B215221F675F6EA93ABF87DF61C8D3D","GOOD","8/2/2016","VT Report Clean"
"89E783711AF91AF09E1EF30EF3107446","690F980DCF4E3B3BE6B96A84DE0FE0CB0B0F243F","CA91DABED7508A86A4AFA5F99A4A78D0BA3577168B04C8E3462FC4D55FA33FFD","GOOD","8/2/2016","VT Report Clean"
"2FCA0D2C59A855C54BAFA22AA329DF0F","69357C52B88A499303F612687CEFB324BA49D50F","ED9D26F539065D62FCCEDEEC8E509B30F4D15F8DA586C1F657ACEFE9DABAACD0","GOOD","8/2/2016","VT Report Clean"
"EE06B85BC69F18826302348A2AD089E0","69396C24B9AC97882F6EDEEA30A1139EFA43C7FC","417205797CC9F6C986A863A61179784D9ADCAF1961EF8A4D9042D73C5A86509A","GOOD","8/2/2016","VT Report Clean"
"107B4B572E74DA61658DBFABDB00A71D","695D76A0D6DB592E74D754031A486E52E1CC497F","5E61058042A902F1D3CD3222EB7A8533E917A9D8398CC02A829E2ED10D99AA24","GOOD","8/2/2016","VT Report Clean"
"83C9CC21F5A40D5A827E46ACE9389469","6A3E99194F02E7F5FB940B6728387B70DA710DD9","D32F1BF49247592B5D3114889F9F6EBD4263005430C98D85FC53038B67F3143A","GOOD","8/2/2016","VT Report Clean"
"465BEA35F7ED4A4A57686DEA7EA10F47","6A9CCB4054C934D006B11E4804B3F5CB4CDEF983","7F1B3CA09AB045F805DA5765BE7DD270F5DDACE3073017F7386FF1E2FA82D6FB","GOOD","8/2/2016","VT Report Clean"
"5987EA8A82C53359BCD2C29D6588583E","6A9D3DA7484B672676E9CF792488954BE7DD8CD8","59E2DF91F8DA9E33DE65FA67A6A49A7C3F524618A87EAEFC8A28C5304E7FAB85","GOOD","8/2/2016","VT Report Clean"
"E0E4D286839FC27F56A85B4710E16B6B","6ABB15918FC9F609F3BE4A561C9F1AE60BE64ABA","6BBBADB8904D6159E6171A339E0BF30A41D14E885D560BFB8BB73B1FF7239E1A","GOOD","8/2/2016","VT Report Clean"
"757219D33FCD0B246011AA708B86557D","6AD2AECFF0AB1D16DC9FDFEEA51051C0C19A9641","5D53CB125017FB91B3156F0F8A3A92AE71D33965BE1B292891DD0165A713C84B","GOOD","8/2/2016","VT Report Clean"
"41B34B4671F5726693699FD16A3C3992","6AE347D4612C4D1CBB74EF194BE10924D247A75E","CBAE49A45C99759AAD2C440B0EEE8899134D30E3B8A5BB223853B1828167D019","GOOD","8/2/2016","VT Report Clean"
"B65F5CE7877E04543FB7A658531E9448","6AE44BE19C213ED9D341D723FFB86CBACC45FBA8","82D12AC80B14C5FA41575E4D503320A7EE3825CD9A7FD50401EF5AE7ABFCB094","GOOD","8/2/2016","VT Report Clean"
"296A2E56EACD4825E00DBBB1A4165F92","6AF659D96E1437A526438895E66D3CAC1212E7BB","7DD5695F65C215312983EABC665B87A66CD7CD271BDCAC37D33AB8CC0EAD2ED5","GOOD","8/2/2016","VT Report Clean"
"20B3934DB73EABA2B49B7177873CB81F","6B06BAEC478A4FCE50DAB0D331E6878E943B11FA","492EAC5C51472B43DE11825358AEC4B9E3A081DACFD7513C696D6FE40F302EE5","GOOD","8/2/2016","VT Report Clean"
"E12C4928B32ACE04610259647F072635","6B36FAFE751C39CF47081C6D9C5D4306E81FC7FE","B71B9C2DF45F33C4DAC88435129B08B0BCDBBE82E8C3AD0A95F00137CC8B619F","GOOD","8/2/2016","VT Report Clean"
"D5D5BBF6AA45D820BAA0BD1303B8AAF6","6B633B31F2EEAD894541E3CC31A7C711BC694480","E689B101E9C27E61F80BF5F981D359D013FB09198B689F41E8A84EDF040206AF","GOOD","8/2/2016","VT Report Clean"
"261000D56C4D57B3FD0622CDA0FDADC0","6C7E4998BC2D08C5BED371306F2FF39253F4F17E","EFAFD18D7D7F5AE3FB14994BCE058AC9FD02124141ACD74E9E104562B5D96D79","GOOD","8/2/2016","VT Report Clean"
"19BD8A88AAC580592668B070AC0727D9","6CCA26847A9D48A78108945D5D48E5290A217CFF","60DB84895C40E6412BEB2D0E4D7F05891446B9DE992D70579CC90BA3FB27FC01","GOOD","8/2/2016","VT Report Clean"
"C6AC2C91541D24F9E236A670C0CA793D","6CCC2A8C004AF6EFF61C6C44B86C16B46C3EF0F9","F3878AB23FC93C1755ED572D283B675FE1779F64ADA5711F702656EFDA837BFB","GOOD","8/2/2016","VT Report Clean"
"7A6986DD659B96398A11AF5173892715","6D1493B704DE90F291D5185314358145A29C8148","FB7818952B9015F433418E7DC656A2C20CD682056AB981A55C1722020142D578","GOOD","8/2/2016","VT Report Clean"
"47BB23927747B934C6690F86C33E3C16","6D4745F77B0CE308BDEDD226D3FB0B43C7659358","28009E9966CDA25DA61A3B25DB8B2A84FE765932D568D5DB335C0A955D834782","GOOD","8/2/2016","VT Report Clean"
"AB22BFF47D0C26749E4951680F64349C","6D82661C5A6B4969722DAE432C0D2CB05A2EDF90","0B295EAB16F0538E1F7803C378F71134EAA1FC034E2B7CE356B81954C1967F22","GOOD","8/2/2016","VT Report Clean"
"7D0FC96264C0F8F2C1321E33E8EB646C","6DCD07D1F6590874D25317F6AC7E3D2B6002C9C5","82A06437B9B096BCCF5CE31BDF3539696E2E41DFA9870C358566EEE2F7D3B447","GOOD","8/2/2016","VT Report Clean"
"90A52EBAC043CFCA92E5F3DEAD4BBB4C","6E128A484006431FE62327D5FAF93EA8BA373005","B91E43528205A0EFFE11C0DBAC59219759CB5EA297A5A48E5B36137224EFCA54","GOOD","8/2/2016","VT Report Clean"
"563A1465B5BF7BBFA030E35411F49B92","6ED0EADCEA5546563D7A7114E70FB6A87A712D6F","C4BA0E3F672B6FB05F96BDE4511EF8D359EAC93A8033ECDB9F14158767F14A76","GOOD","8/2/2016","VT Report Clean"
"49D85FBB39AD55DDAF324C39E5130EF5","6F241B95B128E6181FE4D1211EE0CC9333968FAD","D03E511A993CB179352886EAB6505E0A31227E55C56D679A88B8373F3924172A","GOOD","8/2/2016","VT Report Clean"
"59E1493EA47EB958A4125DA4E9A71C34","6F6A26C7BDB6C33D164EC63929391E117C945EBB","A0E1650AFCF869C0DF603A5F3F6C38F79F889BE3AB84F3241A0DAD390B0BD232","GOOD","8/2/2016","VT Report Clean"
"5A122176C8D1AE9B8086A8AC37F7C028","700583CFF5E841EA07022501FC6E585003124D8D","A537376AEC5DD5368EE1B60B0937B24397CA6FE98B54B681E38973C8DA4C1C1A","GOOD","8/2/2016","VT Report Clean"
"2FE30D71919C51131405797620E0A714","706B0533B63A4C18428D94876D690DEE03EDEB58","16060DDC32EF95EB6E37B91D50A96AB53CB0DEBB3DFDCB31975D16361092ABA5","GOOD","8/2/2016","VT Report Clean"
"942E57152F1CD0533644AB30EF1A4728","707DD9D62390100C39134512ED7F8056EE2F0E18","4F72510BECFAFDBB06C9CAAC66BA9E95225DE1EA12B4D2FD5B67492A2E628ABD","GOOD","8/2/2016","VT Report Clean"
"1540FAE73E23C167778A51AD25489A56","7145077E9C286905E6A8A71342F1016C84822080","1A74032D20BE3F1DBB516804A3597C522F88D93F4A99DA671D29F5C1623BF0EF","GOOD","8/2/2016","VT Report Clean"
"AE9898D5600A232CD8AE3298692162E5","7167BC047A609E3154ADE9E7F52D4D0F29142803","8B94BA9C404B8A21CE023335960E77C73245FB30015161EEFF48573DDB7E6922","GOOD","8/2/2016","VT Report Clean"
"0A78439765E31510D75C9E2284F3A722","71AC9CD8D86406C2FE24B0B61BCCAF729DA22490","0A887D800B4C6EF07EC318364D719C14B4563A9C5254E4C62AB766F3E5FCCA73","GOOD","8/2/2016","VT Report Clean"
"25BF20B71D726496D590278F155E051A","71EAEFB85B134A3E569FB058B6B426F8DA07D148","09D02690DA9DF2F36A2551E75233811B49F2217D3A365C13D32E9186760CE354","GOOD","8/2/2016","VT Report Clean"
"24EE05FA32EA38334703DC6EAFD5D7CE","72576E82EB6AA3D2341598F8AB87F46045F342F5","D32F1E8E732F214760D82238B9E2A2684FF29AB1F48C430EEAA7E0A3339A0622","GOOD","8/2/2016","VT Report Clean"
"B54FD1991E659FD61EF1D34EC27AAECD","727044027CC63344F473DC58D6D0B57DD318748D","4BB2F43322093F02B2FBCC4B2456437356555DA48DC6DA67FC55A1B457D32149","GOOD","8/2/2016","VT Report Clean"
"40CAEEE0EAF1B8569F7C8DF6420F2CB9","72C045E34F97E54882BB9EC36B465FB9E03BA1FB","E18D66455D00A6D2A2D7CC0833C233FE8A6DD910B59D6B5B5F82EF91450858DF","GOOD","8/2/2016","VT Report Clean"
"F395017542AAE4EBD914D6DCF778AA88","72EDA69500B7471EA25ED2452BC7873541AD041E","D277613DB7E37D86DD982C893954EB3EA88FA838813F2299F95F78B526E0CF16","GOOD","8/2/2016","VT Report Clean"
"6E85615A86FE86E76DAE49BF9F227483","737C1D0E483DB9F2593F7C618762A103637161DF","825F9906910C33A36D04D805402A8C0C8E09232407E077B85282E3208A9BFC25","GOOD","8/2/2016","VT Report Clean"
"088D3B812AF7ECBFF5047C9039771175","73AA9656DB9CF83BE2C3E359E1EFE68CE6278A39","71B8B6D4C76ED8071E177AD5677259308876DE2B9B4A23EA4DDA912574D9AFF8","GOOD","8/2/2016","VT Report Clean"
"EAFC149CD3BD78C443E31BB157841197","74F7BB510FB53C342242F05CE77CF6BB9B91C811","9045425B0C7A23D5A96D1084FB3B1DED35852B3FB1DCB942DEB4A5B906126CA4","GOOD","8/2/2016","VT Report Clean"
"FD9692A3D31E021207D3C2A9DDDC2BE3","74FD4916205AC374359BAD06785080010642E930","5295EFAD9BD4B59996935A41825392C12A4C968D161BEEA37797F90AF8E54229","GOOD","8/2/2016","VT Report Clean"
"AF6A4D85BA5FC7BA8E373E0A14A09781","7501C5B68B4184B56CDD604E1C5A3EB35160EE1F","5BD9B97571C03F02279EAAAA09A243B5847952DEA3FE3E892E42E5CCBF7B7C96","GOOD","8/2/2016","VT Report Clean"
"326C7F76A29897A892AA7726E91C1C67","750332A3CDECAD9B1CAF1DF01F4389968B232A97","64305346B06EC14976130B0B80F14B4D5AB63E5B2A6A7B872EC9CE2BF8FADCD2","GOOD","8/2/2016","VT Report Clean"
"1F5B5642253FC9760EEACD81900C38DC","757413A3EBFFA1869321D31800AE7F4CB4DC87E8","675EA0DCEC11983E6377E00AE8A15D59B16EA57909E43EF3A12C0C54B79A9430","GOOD","8/2/2016","VT Report Clean"
"DCA68B0943D6FA415F0C56C92158A83A","758EA7AD64945F8764AE694418B4167F50182880","BEE5A5B33B22D1DF50B884D46D89FC3B8286EB16E38AD5A20F0A49E5C6766C57","GOOD","8/2/2016","VT Report Clean"
"0374D83D003043E7DE33036294A2EFAE","762C7A7DB758D1525A48D5F942C8DD584E052920","4667FC26F86F128B9E7DBEC6D8D26D9D3AE7923E4468C8EBF0F350A33D1F1FDB","GOOD","8/2/2016","VT Report Clean"
"BBCD95BC468665A596D7ED2D6233A34E","7685C0EE13EF546BAB3A45418CD00A86A7A97776","AD2E37F67B2EF88FAC7A023D4541A3BD004F86E919E7E7E3A38982EF718787EB","GOOD","8/2/2016","VT Report Clean"
"676076B2849FE59DFC3425E39FD6CCED","76C1A69D76C36C49E06EC8960D3BA3DB22C3D2C2","D1ECBC52885839B6D4B708CF8670C3BBE8A7AC7F690BAF72EC0649620513CF1E","GOOD","8/2/2016","VT Report Clean"
"7B1377FEF37A1A05B964660025D6FC76","76F0F67FEEF48C4AEE34251AD92E0A96A7DDB499","01C818C45400352E9437E5484F3DD89D2189D3ED11F635F32B845B5A8B1E1703","GOOD","8/2/2016","VT Report Clean"
"47DA8AA1D4CC1D6533E36BF3D43811CC","7738778E29810090134809C71099A2A08E6C8B5E","F69F8244578B111864F8C07311C7C31267C6F31950457F57BA88FA388455134C","GOOD","8/2/2016","VT Report Clean"
"BFC0F216A2F4EF998E75E199E260A687","77648D400537F83B6CC24A7887D6B070667DC70B","33A055B98643FD123645FB9D20EB973C5ACFBE51CEE72D69B3DCA51D059B18CB","GOOD","8/2/2016","VT Report Clean"
"DDA533B01E6A7DA679DA6F8CB953074B","781930BE9F91E7ADC16E397BB6EE0E4EB8FF1D90","EFFDD19B13EB4DDF9F0951A41B5A6DD6192C54EB55844D2E33004F75F09DAC05","GOOD","8/2/2016","VT Report Clean"
"7FA575F7535647254BA5BFA438E97977","78318E8C11EA7A95937DFB0C6798552B189E2ABA","87D33E901BC0A4849F1023017B472C150EF2DE1F3AA0E14F4B7C3FADAB190F15","GOOD","8/2/2016","VT Report Clean"
"C04D36B97BCEE4A83EC34325A3424768","783A85977E9538508AD71B05346D3E3D40C0BA86","904C8A4875E0016C3F3659B5E1A748EE284789BF7C380E4F83148C2B1FC09D3B","GOOD","8/2/2016","VT Report Clean"
"F8F03D206F7D5811D630349A23E9B9B9","788C01BE07CEB3B469796773537890766355B477","D8F63A2DF5E79103BC3DD36BF09E60D095577BCB30BADA8763168E0199ED4CD8","GOOD","8/2/2016","VT Report Clean"
"DF13A51A5C591887D2EC6AE64CEED0FA","78D41B4450C8422B9028C524572FCA28FD9E59A5","DFD503AEBCAA056B2B0E669ACA52F6D26F4E6892F2DCFCCD902752C23A621653","GOOD","8/2/2016","VT Report Clean"
"5A5FEDDF02588B8F9FE4A95E5E7EAE97","78FAD30BB8D9784CD029BF150583FD39E04C53DB","364A2DC446E9AB091A216D0EED559CEA334AA46EC0BC693CBD6CE1DE0F89317B","GOOD","8/2/2016","VT Report Clean"
"D07EB640618F96490DB88C3CE58DB608","7903C349F9203E927A71CA02328793AEB87B0F44","0C553971259632031E6856A94EEB937D571627FC7CF061CCFC040F4BF0CFF259","GOOD","8/2/2016","VT Report Clean"
"A55232779B548EBAC26A34A5D8A1C8C7","796F99908894C0B51E5BE07FDBB80BB1A3CA0A05","42AFEB8A2BF2E0CBF4D948E098AAEB4790C21E16C3E8DA000CBC5AB255A47822","GOOD","8/2/2016","VT Report Clean"
"246560C5B7995489F25BF9175F2B6380","799328C73BD375F2379509CF4951CD84F3233589","E78024603DE43EF2C966C3591289E1EEAF53E40815A53451A7D738EEC360299E","GOOD","8/2/2016","VT Report Clean"
"0C765CD24385B02E606B22371196211D","7ACDA86CE4C58BCF9A75ECCF49A9C844758DD8B1","3407AEB7F149C055BD5FE6C2EC51772FF8A106082EA83A13283C30338F2D6397","GOOD","8/2/2016","VT Report Clean"
"E4AE497857409127ED57562AF913A903","7B461108DA357B6CD237ED6EC99A322FFA4B1F5E","262ADD713B1FBF6200550967D1F8635B55D01BBD8FA2E753536E71A4EC87867B","GOOD","8/2/2016","VT Report Clean"
"E50E458271B2BD75C50AD6A4A5F49011","7BE1B14340FC2ABE11C8581990245DCC524F839D","2B0AEDF982E6CC2B8103DD5B151F60C2CCE3D4DBA7DDAF61F350D04E16ECC6AA","GOOD","8/2/2016","VT Report Clean"
"47FD813C62DEA1933FD2DD5CC7653359","7C69FB47E86FA884062149D4FB174D8998470291","833610451EF9A27C6C19CA7C1DFD302B431AE7E6A6AE3271379758E6693E9797","GOOD","8/2/2016","VT Report Clean"
"8D1196CFBB223621F2C67D45710F25BA","7C77F384622882CF8B2AA3F3A1ED50DACB31EB43","B5D7AFE51833B24FC9576F3AED3D8A2B290E5846060E73F9FFFAC1890A8B6003","GOOD","8/2/2016","VT Report Clean"
"F2831268EC600225F611DC02166EACF0","7CB7EF5B277663E56167E1E7705D7C8BFC4BD432","A0A3F14A3F2C0172C0ED8D7F43EA853C46DCA6DF01EC39E3D2C409CB98206676","GOOD","8/2/2016","VT Report Clean"
"34B00427515EB1926EBB59395C65CF55","7DF343B9F1538620CC5C2993728B142966B78AE9","B1CA29C1419911382F3AAE84DA6C1514C22643F11C8C660D6E2E03DAB8D6E1B0","GOOD","8/2/2016","VT Report Clean"
"A1D473D0CF10561F29B58EA7C5412A92","7E7AEC5712A36D3A0971E4205608A00D93334AD8","3DBFC1D769E03E30C87FF4F30A9B523A69A7E0CD4EB87F8A9ECE190FEB84C569","GOOD","8/2/2016","VT Report Clean"
"E3E811471DE781900FF21C1FD84E941E","7E7F055503E745D39C7A6D40B39D6D5458E2A858","2A47FF52D1D6480AAD1919382E783EA184BF926311F8C7E466FEBE9F6FB88FD6","GOOD","8/2/2016","VT Report Clean"
"ED2E58A3D4F0F014642C74BABE00933F","7EAFBAE888C008310D02E589415B6AB2060FF29B","ECC8DE7C30D7F065E7D43167339C8B99D2FF73434517E71B730549B0D74F618D","GOOD","8/2/2016","VT Report Clean"
"8336A3A549B46E789DE798070B61D3DE","7EEF7F7CE5655AF0A8301F214B67FA39CE3CED17","8594B2BC8AF9DD94690283F8BD90FC3BEB44E3C4FA74F1979ABE84A3C30A9165","GOOD","8/2/2016","VT Report Clean"
"16E1569E02827D1B0732432FAEADEE53","7F05FE463374D9734A6C941E7EF6540AAFA368AA","0905BC5A29F9C70B8A939108D2F5047D58BCE6244538C5A2B362B9616399E816","GOOD","8/2/2016","VT Report Clean"
"007863E45F25AA47A4C30D0930BBFD85","7F491DD8C4F03B97FA201B2A88263BFDA9D1ED8D","60F2ABA40D520FCA2C57FA2DB72E111C14F21821DA17F662837506B80C269634","GOOD","8/2/2016","VT Report Clean"
"B2B3DAE040F6B5AE1DF52B0CD7631A18","7F618396A910908019B5580B4DA9031AF4A433CA","062680EFF24EB83FF34DDD76043DB9ABB476C8FEE7BBE869A1E7F7FC8891314F","GOOD","8/2/2016","VT Report Clean"
"256AC09F5D16145F65B1BA3C20E7715C","7F670018F3C15DD546D59AD4A2F64626C7C4E03D","B713C6662A7E8F13D5A6559387154548BFD936AB473E0901BA285843DB29725E","GOOD","8/2/2016","VT Report Clean"
"5077016B1C2464F2B781221825E9AF21","7FA6172AA24677900718E2B5E5B55933A378EBE8","267044E102EE696D590BE279A1E0FDF45765ACF0F178068E241750BD6DDA0B99","GOOD","8/2/2016","VT Report Clean"
"629181C26A78EB66B0B4E774E5AC2882","7FB19484C68BE7A298647461D543A35C0B739664","DE39D01ADC4123C81EF77B24D7FC2F66C27CC2D31248EF53C52CD31AC90A95CE","GOOD","8/2/2016","VT Report Clean"
"C8CB301BF896C7C556BBE963FADF5BB6","7FDCB6A4C6D951ACABF39B779027FFC5B377897D","94ABF348C70E4BE391B9344CC730A0A98D6EB042EA1D031840DA3DB74A76849C","GOOD","8/2/2016","VT Report Clean"
"468D29ECE0AD7700B790A20FA2765313","8005E478975A47383C8C9273F6A60F0DDC594433","6AAC59F0BA28D18EA6477C19D50C46B5907E3E5808DC8E401CA179DCB5B7FDC4","GOOD","8/2/2016","VT Report Clean"
"12C45E3CB6D65F73209549E2D02ECA7A","805E9426FC0E4E1C7C6332ECE0956DCF363A0251","9DFD9C58B90257C34D52B7156C1D2566BE32EE7BD4699DDE164A5F190EC4D44A","GOOD","8/2/2016","VT Report Clean"
"65A5E27C2217D606E212B6088CCD6104","80857AC704B3CE6506C2128B31F3B44F83880171","3D2E4CB0956D30307FE6440E4FCA0E327DCD2643113860BE526383E7934A495C","GOOD","8/2/2016","VT Report Clean"
"FB19FC5951A88F3C523E35C2C98D23C0","81E0351B8EF56E7862691591FB2DCDFC2A3D9D38","FF0DB8BF0C68DA0D09272E8181D2B5409C8850BB2F31AEA3AC4CD14C5A420A59","GOOD","8/2/2016","VT Report Clean"
"64168D292D236456C6F5E6D48DE90528","82476EF15CA045FBBAAAA2EFD6B4E8FFAE5D7407","989B3C208609F8E55359F2861DE29946AE5AD9592D32471750A95735D2FBC62B","GOOD","8/2/2016","VT Report Clean"
"9D8320E6F20BF24BD5A96A40005008D7","8288DA2D1074F19F1449DE383325510EFAD5D5AC","C94640E0ED7F5031F759A6CEEAA6333B6DBD8C691BBFF66EFD8565E5EE79B0C7","GOOD","8/2/2016","VT Report Clean"
"D029DD09E22EB24318A8FC3D8138BA43","82D052E7DCE09F20F3C589D63F48A94A1D07DAB7","C95805E8BF75ECB939520AE86420B16467B0771C161C51C9F1A37649ADFADCD0","GOOD","8/2/2016","VT Report Clean"
"D5E42B336BE6D49FA1914BDC57B12FEC","83D25E43F637513BA98ACAB6FA2DD2661291EF4D","6EC4573A7B51C6971EB8CE3241819B96A8BE9A34C60B381A63EDC2B7D6696994","GOOD","8/2/2016","VT Report Clean"
"86F11B85102AFA6A1A6101DCE2F09386","847512E80A0047D8CEA362EE01666EE24035DF16","68A0F0E628C8F33FDAC114876DA8ED14776DD74E80AC5A6A52257E19DE011091","GOOD","8/2/2016","VT Report Clean"
"269BCF54C39F3964607E43290EA34C87","84767A99B08CD5F86D49568B656A597E010A36DF","A3378B7A5A53068A722DCF0C8D4606E28E9248904DA2D9D3C41E637F546AB1E3","GOOD","8/2/2016","VT Report Clean"
"15E298B5EC5B89C5994A59863969D9FF","847B78D805BCE93C804BCC2875C521A0E1D11D7E","8D38B2E023462D0804F72E907D11FF72CE84540EA3B8D83F411C602C3F6A1177","GOOD","8/2/2016","VT Report Clean"
"885B08E5EC912D2680F533094B87770D","847C75F518F2AB76CD8B54BECEB4B32B81025ACE","5DF8FE90FC504E836153605AC3267BAACC7E2B1408D78ECD95C241A6D5AFBCCA","GOOD","8/2/2016","VT Report Clean"
"71187FA11F58012C188453877E16EB8B","8538FF0499449FB26CF66C73C566F18BB331C66C","16B39BD8491FE7F312FF98853DE350A7098FCA459761B0046DC46843DE3050ED","GOOD","8/2/2016","VT Report Clean"
"E440CDC7BC2D0CA4AA6CF887AF05D79D","85CD0E9972657B5C14E2295542AFF79AF02B3EEB","8DDBE2B5AAD8AE4FFDE04C8E0B1F4EA696C366F2C4DF4738C9BA54309ECD960D","GOOD","8/2/2016","VT Report Clean"
"D40855F89B69305140BBD7E9A3BA2DA6","86E3A9D10C39B7038FB4DF00A5173112DB7FBC04","745DC6D770666F6B19C2B6AA89C21D1A314732E291453BFA2367F9AF86F97C3C","GOOD","8/2/2016","VT Report Clean"
"25632AA6717FD75C01BD8E447693CD2D","873522B94CAE142E9E2783F6AFA16EE912D88300","719CEF2C6C8C1557CA13A26706DA033A6D5B114237E30D56CDB47424FA0879A7","GOOD","8/2/2016","VT Report Clean"
"A8CDF3768604FF95B54669E20053D569","874EC140887D449897526C7610A6EF4BF0D29EF2","2DB85B86C839341F2A879A6D25F787D17EE665D425C1BAC3E1F82BAC61F89F94","GOOD","8/2/2016","VT Report Clean"
"8B285BDAB7735FDFB18E6F7122923B77","8824D07722F59FD87E5773EB918E8B6D06319DB9","DE3DBDDBF0E999CDE4A53B194128094671684708CDBED2C4D5362316CAA3A8CD","GOOD","8/2/2016","VT Report Clean"
"077CC8BF1076D49E85687AACB30956A1","883BA4F60BC4E2F807933469B4B80070E765140D","0287D3B2A9FF2B38692AB2BA3251BE1227497EFA1BCB2314370B80B9206688D1","GOOD","8/2/2016","VT Report Clean"
"11B74BAF9BD95FC3B7F17658A8CDBF3C","88D57F2FAB583100DF190AF44783F4C7CDB01026","02183FB2DD9BA753A8FA45E3F68BE2D4A2B86DB3B0A9A855EF3A67410E3400CF","GOOD","8/2/2016","VT Report Clean"
"6A13B4F3B3F575F1E24B877B9359AABA","88DDB29CE950BCD5FB60174A11E1937D15A07190","676AD5F8F709D4A9DCE9938D82DEEE329C9A385A6969C169B3DF37AA75F1E4C7","GOOD","8/2/2016","VT Report Clean"
"197E5F96FA05D9C975B28CF772CE2C3A","89031A7796D1F288FF6CCFE9E6B4DC308EE38418","CB0D3F8583DBAE34581B77F4F796271174F8B76C4157309FE7723A984D7D9215","GOOD","8/2/2016","VT Report Clean"
"D39DA70FEA6BD713682F70635587DA9E","89046DD48DFF8BBD1123DE0E5262B3E2F6EE9EDC","FF18C97642F48C711D75F32115B1260FE0BDF6072403E5A9226E9BE780AF1969","GOOD","8/2/2016","VT Report Clean"
"961F28D879D345BFA50AF51285C90F2E","890B631C79A8F37522C0469DE1ED25E3835280A0","F9931A436651F695B746BC0C07E833D9C9F64126746DF976E691E6CAE26DAC9B","GOOD","8/2/2016","VT Report Clean"
"0348D0947832210AB690A1339EA525B7","8934E5BB306371BD771D83512EDE9C7F7853323B","8E66790007EE2A16812FBC876E2DCF4DA1E24FA4A75964C96FD6DFD6B2A1F445","GOOD","8/2/2016","VT Report Clean"
"600A65F922CCDCBB2D11467914241556","89400A584B0A712A2AEBB78CFBD9867A4BB616F6","9AE430D8CB346B43073E78886EF765199497F820D3295683167CD7FEBDDEE316","GOOD","8/2/2016","VT Report Clean"
"31D260ADAF1CCFEFC49DB9FBCE9986DA","8975515FC6FA88C9D46B8711CA2707CC9EB589AB","EB7BC32C938C921C8B77779D2603BC7BD64500ADC67BAFE29423544E331A5F14","GOOD","8/2/2016","VT Report Clean"
"01EB167CB5796CAF1F4EBAA717E671D8","89F2E46A54CF2C2AE38414EAE3D9D31D3463B177","9A2F2B156C75818E80A1BF0A24D551C6BE1349E08CE391817A7EC99A3B630EA6","GOOD","8/2/2016","VT Report Clean"
"910ED0DF49A5A02059BB224B99C689D2","8ADB800D4BBBB692EAE6C1E10151F733BE7D6055","2A92C06DF0D18F80466B9CC0938EFC9DD04B4BACBAB28D18D10366EF26E15F09","GOOD","8/2/2016","VT Report Clean"
"FCFD4F50419B4BC72E80066DA10D2E54","8B3F4B9B5D79149755D19B3ADAF1F8CD5B1F7A61","7C2314A57A404525F0444986332DBAE0964A3359374671598387051D7AAE72AE","GOOD","8/2/2016","VT Report Clean"
"8DFB5752FCE145A6B295093C0A8BE131","8B9E8B1233360DFCA073236F359042E335FE551E","F38029C8B36EFD46B1F6CCA0089FF4EFB0AB246497E38EDFF6A67FAC804D4A97","GOOD","8/2/2016","VT Report Clean"
"AAA4249F75F60ED8E07ADC75BEFC62F8","8BBB15ECD869BED5FDF8774A26AFC465DA4DF761","48EF45BD846503EE8284D564B0FE36AA6D3331BB57E163965A93E7A2520D5825","GOOD","8/2/2016","VT Report Clean"
"971A36C4827AD1AE2A54E6407478921A","8BBC3B3207FC9CB8DDB117DE0953C1E9059809DA","22FC1DD7476F6A9E8C6272D982F2F10600AE97D2157C8531EA2F4C7874E6D24D","GOOD","8/2/2016","VT Report Clean"
"4FB491AC8D46AAF22BA8BC5C73DABEF7","8BF1819659B79D10121294F37F7D9CF7D95559C1","CBE2392792D209E15E44AC29E906FFDD5FBF6EED8BAB0D97D66E109AB2C5C56E","GOOD","8/2/2016","VT Report Clean"
"F7FE730CE31B54145DEE1F1482BCCDD7","8BFAF21DFB8E63A56A126123E61E2CC765A9F081","E7F0F59AB2B0D5EC5FE9B966006D06FE0FCEDBA99E2A4A8A6D410A0490F1F017","GOOD","8/2/2016","VT Report Clean"
"75EF65B6A987F360E7F6BF34814775E9","8C6A8D24D9EAC4BEC45CF4187F78FDD0998483F0","D849E2C95C6674A1CC46BE873C240BACFEA69E1A18E26EF709A78CC1F30FEEC8","GOOD","8/2/2016","VT Report Clean"
"78488AF2AB2111D67B3C4044707A519B","8C7C70C5C479466C72038298F97740B3298C804B","7AA71B9C4C7949A1A21F60EF7CCEDE0079794990696B60557B5DC86F4D47223A","GOOD","8/2/2016","VT Report Clean"
"1D6A771D1D702AE07919DB52C889A249","8CA3D4AAD2802B344233E7EA3B4716D739A1F59C","E5F3378AC40AEE6114EEAF3BF11DC1059466891CAE353E80C08622A60485C954","GOOD","8/2/2016","VT Report Clean"
